taxa_name,desired_end_date,days_in_window,total_precip_30d,mean_precip_30d,max_precip_30d,zero_rain_days_30d,latitude,longitude,year
A_abrupta,2000-09-19,31,32.9,1.0612903225806452,14.6,21,41.6578,-91.5346,2000
A_abrupta,2001-09-19,31,132.9,4.287096774193548,25.4,16,41.6578,-91.5346,2001
A_abrupta,2002-09-19,31,98.1,3.164516129032258,26.3,18,41.6578,-91.5346,2002
A_abrupta,2003-09-19,31,94.878,3.0605806451612905,37.477999999999994,22,41.6578,-91.5346,2003
A_abrupta,2004-09-19,31,128.478,4.144451612903226,37.477999999999994,20,41.6578,-91.5346,2004
A_abrupta,2005-09-19,31,30.2,0.9741935483870967,13.9,21,41.6578,-91.5346,2005
A_abrupta,2006-09-19,31,52.0,1.6774193548387097,14.2,20,41.6578,-91.5346,2006
A_abrupta,2007-09-19,31,136.078,4.389612903225807,37.477999999999994,16,41.6578,-91.5346,2007
A_abrupta,2008-09-19,31,115.878,3.738,37.477999999999994,17,41.6578,-91.5346,2008
A_abrupta,2009-09-19,31,113.45599999999999,3.659870967741935,37.477999999999994,23,41.6578,-91.5346,2009
A_abrupta,2010-09-19,31,128.6,4.148387096774194,29.6,19,41.6578,-91.5346,2010
A_abrupta,2011-09-19,31,75.1,2.42258064516129,22.0,21,41.6578,-91.5346,2011
A_abrupta,2012-09-19,31,62.5,2.0161290322580645,26.0,22,41.6578,-91.5346,2012
A_abrupta,2013-09-19,31,61.5,1.9838709677419355,22.7,19,41.6578,-91.5346,2013
A_abrupta,2014-09-19,31,82.378,2.6573548387096775,37.477999999999994,12,41.6578,-91.5346,2014
A_abrupta,2015-09-19,31,118.4,3.8193548387096774,37.1,19,41.6578,-91.5346,2015
A_abrupta,2016-09-19,31,129.47799999999998,4.176709677419354,37.477999999999994,13,41.6578,-91.5346,2016
A_abrupta,2017-09-19,31,40.3,1.2999999999999998,13.8,18,41.6578,-91.5346,2017
A_abrupta,2018-09-19,31,168.7,5.441935483870967,37.4,11,41.6578,-91.5346,2018
A_abrupta,2019-09-19,31,129.1,4.164516129032258,31.2,14,41.6578,-91.5346,2019
A_abrupta,2020-09-19,31,119.0,3.838709677419355,23.4,19,41.6578,-91.5346,2020
A_abrupta,2021-09-19,31,65.60000000000001,2.1161290322580646,35.7,20,41.6578,-91.5346,2021
A_abrupta,2022-09-19,31,111.1,3.583870967741935,21.2,15,41.6578,-91.5346,2022
A_abrupta,2023-09-19,31,34.5,1.1129032258064515,13.8,24,41.6578,-91.5346,2023
A_abrupta,2024-09-19,31,32.8,1.058064516129032,17.2,23,41.6578,-91.5346,2024
A_aliena,2000-05-26,31,143.1,4.616129032258065,28.8,19,-30.1288,-52.0483,2000
A_aliena,2001-05-26,31,128.3,4.138709677419355,30.1,15,-30.1288,-52.0483,2001
A_aliena,2002-05-26,31,146.5,4.725806451612903,42.6,19,-30.1288,-52.0483,2002
A_aliena,2003-05-26,31,130.9,4.22258064516129,36.9,19,-30.1288,-52.0483,2003
A_aliena,2004-05-26,31,159.042,5.130387096774194,49.441999999999986,13,-30.1288,-52.0483,2004
A_aliena,2005-05-26,31,140.7,4.538709677419354,20.1,13,-30.1288,-52.0483,2005
A_aliena,2006-05-26,31,57.099999999999994,1.8419354838709676,27.3,21,-30.1288,-52.0483,2006
A_aliena,2007-05-26,31,135.5,4.370967741935484,35.8,19,-30.1288,-52.0483,2007
A_aliena,2008-05-26,31,103.2,3.329032258064516,49.0,17,-30.1288,-52.0483,2008
A_aliena,2009-05-26,31,74.5,2.403225806451613,33.4,22,-30.1288,-52.0483,2009
A_aliena,2010-05-26,31,127.54199999999999,4.114258064516129,49.441999999999986,15,-30.1288,-52.0483,2010
A_aliena,2011-05-26,31,24.900000000000002,0.803225806451613,11.7,19,-30.1288,-52.0483,2011
A_aliena,2012-05-26,31,27.7,0.8935483870967742,8.6,24,-30.1288,-52.0483,2012
A_aliena,2013-05-26,31,97.2,3.135483870967742,42.0,20,-30.1288,-52.0483,2013
A_aliena,2014-05-26,31,109.1,3.519354838709677,45.7,16,-30.1288,-52.0483,2014
A_aliena,2015-05-26,31,90.9,2.9322580645161294,19.9,18,-30.1288,-52.0483,2015
A_aliena,2016-05-26,31,62.0,2.0,27.9,22,-30.1288,-52.0483,2016
A_aliena,2017-05-26,31,259.442,8.36909677419355,49.441999999999986,16,-30.1288,-52.0483,2017
A_aliena,2018-05-26,31,78.2,2.52258064516129,32.8,20,-30.1288,-52.0483,2018
A_aliena,2019-05-26,31,185.29999999999998,5.977419354838709,29.2,10,-30.1288,-52.0483,2019
A_aliena,2020-05-26,31,118.1,3.8096774193548386,30.5,22,-30.1288,-52.0483,2020
A_aliena,2021-05-26,31,71.89999999999999,2.319354838709677,26.2,22,-30.1288,-52.0483,2021
A_aliena,2022-05-26,31,160.54199999999997,5.178774193548386,49.441999999999986,12,-30.1288,-52.0483,2022
A_aliena,2023-05-26,31,145.1,4.680645161290323,36.9,17,-30.1288,-52.0483,2023
A_aliena,2024-05-26,31,418.0679999999999,13.48606451612903,49.441999999999986,9,-30.1288,-52.0483,2024
A_alliacea,2000-06-18,31,37.1,1.196774193548387,9.2,13,29.652,-82.325,2000
A_alliacea,2001-06-18,31,60.1,1.9387096774193548,8.6,8,29.652,-82.325,2001
A_alliacea,2002-06-18,31,116.8,3.767741935483871,27.7,9,29.652,-82.325,2002
A_alliacea,2003-06-18,31,180.8,5.83225806451613,25.2,7,29.652,-82.325,2003
A_alliacea,2004-06-18,31,59.2,1.9096774193548387,11.2,14,29.652,-82.325,2004
A_alliacea,2005-06-18,31,156.9,5.061290322580645,25.7,7,29.652,-82.325,2005
A_alliacea,2006-06-18,31,59.0,1.903225806451613,22.5,14,29.652,-82.325,2006
A_alliacea,2007-06-18,31,100.14599999999999,3.2305161290322575,41.14599999999998,16,29.652,-82.325,2007
A_alliacea,2008-06-18,31,59.5,1.9193548387096775,13.1,11,29.652,-82.325,2008
A_alliacea,2009-06-18,31,196.44599999999997,6.336967741935483,41.14599999999998,7,29.652,-82.325,2009
A_alliacea,2010-06-18,31,77.5,2.5,10.5,6,29.652,-82.325,2010
A_alliacea,2011-06-18,31,24.0,0.7741935483870968,9.8,16,29.652,-82.325,2011
A_alliacea,2012-06-18,31,236.99199999999996,7.64490322580645,41.14599999999998,8,29.652,-82.325,2012
A_alliacea,2013-06-18,31,119.64599999999999,3.859548387096774,41.14599999999998,9,29.652,-82.325,2013
A_alliacea,2014-06-18,31,79.2,2.5548387096774197,11.9,10,29.652,-82.325,2014
A_alliacea,2015-06-18,31,50.3,1.6225806451612903,17.0,11,29.652,-82.325,2015
A_alliacea,2016-06-18,31,114.74599999999998,3.701483870967741,41.14599999999998,9,29.652,-82.325,2016
A_alliacea,2017-06-18,31,264.99199999999996,8.548129032258064,41.14599999999998,4,29.652,-82.325,2017
A_alliacea,2018-06-18,31,139.3,4.493548387096775,14.3,1,29.652,-82.325,2018
A_alliacea,2019-06-18,31,112.1,3.616129032258064,19.2,10,29.652,-82.325,2019
A_alliacea,2020-06-18,31,154.0,4.967741935483871,31.5,5,29.652,-82.325,2020
A_alliacea,2021-06-18,31,86.60000000000001,2.7935483870967746,26.6,12,29.652,-82.325,2021
A_alliacea,2022-06-18,31,166.0,5.354838709677419,37.2,3,29.652,-82.325,2022
A_alliacea,2023-06-18,31,122.6,3.954838709677419,16.0,4,29.652,-82.325,2023
A_alliacea,2024-06-18,31,61.5,1.9838709677419355,33.1,13,29.652,-82.325,2024
A_alpinicola,2000-08-08,31,92.5,2.9838709677419355,12.6,7,45.043,-109.407,2000
A_alpinicola,2001-08-08,31,66.4,2.141935483870968,10.1,8,45.043,-109.407,2001
A_alpinicola,2002-08-08,31,90.2,2.9096774193548387,11.9,8,45.043,-109.407,2002
A_alpinicola,2003-08-08,31,61.66399999999999,1.9891612903225802,12.981999999999994,11,45.043,-109.407,2003
A_alpinicola,2004-08-08,31,74.7,2.4096774193548387,10.9,3,45.043,-109.407,2004
A_alpinicola,2005-08-08,31,63.199999999999996,2.0387096774193547,10.1,11,45.043,-109.407,2005
A_alpinicola,2006-08-08,31,53.9,1.738709677419355,10.0,8,45.043,-109.407,2006
A_alpinicola,2007-08-08,31,87.582,2.8252258064516127,12.981999999999994,3,45.043,-109.407,2007
A_alpinicola,2008-08-08,31,41.2,1.3290322580645162,6.8,11,45.043,-109.407,2008
A_alpinicola,2009-08-08,31,94.7,3.0548387096774197,11.2,1,45.043,-109.407,2009
A_alpinicola,2010-08-08,31,52.7,1.7000000000000002,6.9,4,45.043,-109.407,2010
A_alpinicola,2011-08-08,31,49.699999999999996,1.6032258064516127,7.3,10,45.043,-109.407,2011
A_alpinicola,2012-08-08,31,66.3,2.138709677419355,11.0,9,45.043,-109.407,2012
A_alpinicola,2013-08-08,31,78.1,2.519354838709677,7.9,5,45.043,-109.407,2013
A_alpinicola,2014-08-08,31,105.3,3.396774193548387,11.6,7,45.043,-109.407,2014
A_alpinicola,2015-08-08,31,103.2,3.329032258064516,11.5,3,45.043,-109.407,2015
A_alpinicola,2016-08-08,31,51.8,1.6709677419354838,9.9,9,45.043,-109.407,2016
A_alpinicola,2017-08-08,31,108.5,3.5,12.0,2,45.043,-109.407,2017
A_alpinicola,2018-08-08,31,60.6,1.9548387096774194,8.9,4,45.043,-109.407,2018
A_alpinicola,2019-08-08,31,75.0,2.4193548387096775,12.8,2,45.043,-109.407,2019
A_alpinicola,2020-08-08,31,84.2,2.7161290322580647,10.1,4,45.043,-109.407,2020
A_alpinicola,2021-08-08,31,92.982,2.9994193548387096,12.981999999999994,4,45.043,-109.407,2021
A_alpinicola,2022-08-08,31,84.36399999999999,2.7214193548387096,12.981999999999994,6,45.043,-109.407,2022
A_alpinicola,2023-08-08,31,96.88199999999999,3.1252258064516125,12.981999999999994,2,45.043,-109.407,2023
A_alpinicola,2024-08-08,31,114.782,3.7026451612903224,12.981999999999994,4,45.043,-109.407,2024
A_amanitoides,2000-08-17,31,173.9,5.609677419354839,17.0,0,2.1701,21.4872,2000
A_amanitoides,2001-08-17,31,136.8,4.412903225806452,13.8,1,2.1701,21.4872,2001
A_amanitoides,2002-08-17,31,134.5,4.338709677419355,11.4,1,2.1701,21.4872,2002
A_amanitoides,2003-08-17,31,122.4,3.948387096774194,14.9,1,2.1701,21.4872,2003
A_amanitoides,2004-08-17,31,161.2,5.199999999999999,21.3,1,2.1701,21.4872,2004
A_amanitoides,2005-08-17,31,162.17199999999997,5.231354838709676,26.57199999999998,5,2.1701,21.4872,2005
A_amanitoides,2006-08-17,31,149.3,4.816129032258065,12.6,1,2.1701,21.4872,2006
A_amanitoides,2007-08-17,31,148.9,4.803225806451613,16.4,0,2.1701,21.4872,2007
A_amanitoides,2008-08-17,31,154.8,4.993548387096775,13.1,2,2.1701,21.4872,2008
A_amanitoides,2009-08-17,31,127.39999999999999,4.109677419354838,20.4,1,2.1701,21.4872,2009
A_amanitoides,2010-08-17,31,110.1,3.551612903225806,15.3,0,2.1701,21.4872,2010
A_amanitoides,2011-08-17,31,110.7,3.570967741935484,13.9,3,2.1701,21.4872,2011
A_amanitoides,2012-08-17,31,100.5,3.2419354838709675,15.9,1,2.1701,21.4872,2012
A_amanitoides,2013-08-17,31,139.4,4.496774193548387,17.6,1,2.1701,21.4872,2013
A_amanitoides,2014-08-17,31,120.7,3.893548387096774,14.8,3,2.1701,21.4872,2014
A_amanitoides,2015-08-17,31,107.7,3.4741935483870967,15.2,1,2.1701,21.4872,2015
A_amanitoides,2016-08-17,31,132.4,4.270967741935484,26.0,3,2.1701,21.4872,2016
A_amanitoides,2017-08-17,31,141.17199999999997,4.5539354838709665,26.57199999999998,1,2.1701,21.4872,2017
A_amanitoides,2018-08-17,31,139.6,4.503225806451613,16.9,3,2.1701,21.4872,2018
A_amanitoides,2019-08-17,31,212.64399999999995,6.859483870967741,26.57199999999998,4,2.1701,21.4872,2019
A_amanitoides,2020-08-17,31,179.7,5.796774193548386,24.6,3,2.1701,21.4872,2020
A_amanitoides,2021-08-17,31,139.07199999999997,4.486193548387096,26.57199999999998,2,2.1701,21.4872,2021
A_amanitoides,2022-08-17,31,189.87199999999999,6.1249032258064515,26.57199999999998,5,2.1701,21.4872,2022
A_amanitoides,2023-08-17,31,168.84399999999997,5.446580645161289,26.57199999999998,3,2.1701,21.4872,2023
A_amanitoides,2024-08-17,31,162.0,5.225806451612903,16.3,1,2.1701,21.4872,2024
A_ameghinoi,2000-03-20,31,47.800000000000004,1.5419354838709678,37.1,21,-34.9205,-57.9536,2000
A_ameghinoi,2001-03-20,30,98.3,3.2766666666666664,26.4,17,-34.9205,-57.9536,2001
A_ameghinoi,2002-03-20,30,213.1,7.1033333333333335,30.0,12,-34.9205,-57.9536,2002
A_ameghinoi,2003-03-20,30,58.1,1.9366666666666668,18.6,17,-34.9205,-57.9536,2003
A_ameghinoi,2004-03-20,31,25.8,0.832258064516129,11.4,23,-34.9205,-57.9536,2004
A_ameghinoi,2005-03-20,30,71.9,2.396666666666667,27.2,18,-34.9205,-57.9536,2005
A_ameghinoi,2006-03-20,30,150.8,5.026666666666667,36.6,18,-34.9205,-57.9536,2006
A_ameghinoi,2007-03-20,30,292.06799999999987,9.735599999999996,44.48399999999994,12,-34.9205,-57.9536,2007
A_ameghinoi,2008-03-20,31,99.0,3.193548387096774,18.7,13,-34.9205,-57.9536,2008
A_ameghinoi,2009-03-20,30,157.36799999999988,5.245599999999996,44.48399999999994,17,-34.9205,-57.9536,2009
A_ameghinoi,2010-03-20,30,119.08399999999993,3.9694666666666643,44.48399999999994,18,-34.9205,-57.9536,2010
A_ameghinoi,2011-03-20,30,44.800000000000004,1.4933333333333334,22.1,22,-34.9205,-57.9536,2011
A_ameghinoi,2012-03-20,31,137.5,4.435483870967742,34.4,13,-34.9205,-57.9536,2012
A_ameghinoi,2013-03-20,30,106.58399999999995,3.552799999999998,44.48399999999994,18,-34.9205,-57.9536,2013
A_ameghinoi,2014-03-20,30,86.68399999999994,2.8894666666666646,44.48399999999994,18,-34.9205,-57.9536,2014
A_ameghinoi,2015-03-20,30,58.6,1.9533333333333334,40.6,21,-34.9205,-57.9536,2015
A_ameghinoi,2016-03-20,31,50.7,1.635483870967742,15.4,21,-34.9205,-57.9536,2016
A_ameghinoi,2017-03-20,30,36.3,1.21,17.4,17,-34.9205,-57.9536,2017
A_ameghinoi,2018-03-20,30,38.800000000000004,1.2933333333333334,11.5,19,-34.9205,-57.9536,2018
A_ameghinoi,2019-03-20,30,152.58399999999995,5.086133333333332,44.48399999999994,12,-34.9205,-57.9536,2019
A_ameghinoi,2020-03-20,31,101.4,3.270967741935484,41.0,22,-34.9205,-57.9536,2020
A_ameghinoi,2021-03-20,30,73.2,2.44,32.0,16,-34.9205,-57.9536,2021
A_ameghinoi,2022-03-20,30,146.1,4.87,33.2,15,-34.9205,-57.9536,2022
A_ameghinoi,2023-03-20,30,38.6,1.2866666666666666,16.3,21,-34.9205,-57.9536,2023
A_ameghinoi,2024-03-20,31,212.0,6.838709677419355,44.0,11,-34.9205,-57.9536,2024
A_ananaeceps,2000-03-15,32,53.83299999999996,1.6822812499999988,19.73299999999996,26,-41.1141,146.0731,2000
A_ananaeceps,2001-03-15,31,16.1,0.5193548387096775,4.0,20,-41.1141,146.0731,2001
A_ananaeceps,2002-03-15,31,22.6,0.7290322580645162,14.3,23,-41.1141,146.0731,2002
A_ananaeceps,2003-03-15,31,9.5,0.3064516129032258,5.1,23,-41.1141,146.0731,2003
A_ananaeceps,2004-03-15,32,24.5,0.765625,7.3,21,-41.1141,146.0731,2004
A_ananaeceps,2005-03-15,31,16.2,0.5225806451612903,5.5,22,-41.1141,146.0731,2005
A_ananaeceps,2006-03-15,31,17.6,0.567741935483871,9.1,22,-41.1141,146.0731,2006
A_ananaeceps,2007-03-15,31,18.8,0.6064516129032258,5.2,20,-41.1141,146.0731,2007
A_ananaeceps,2008-03-15,32,18.3,0.571875,7.9,27,-41.1141,146.0731,2008
A_ananaeceps,2009-03-15,31,60.6,1.9548387096774194,19.6,19,-41.1141,146.0731,2009
A_ananaeceps,2010-03-15,31,73.96599999999992,2.3859999999999975,19.73299999999996,18,-41.1141,146.0731,2010
A_ananaeceps,2011-03-15,31,44.83299999999996,1.4462258064516118,19.73299999999996,17,-41.1141,146.0731,2011
A_ananaeceps,2012-03-15,32,83.06599999999992,2.5958124999999974,19.73299999999996,19,-41.1141,146.0731,2012
A_ananaeceps,2013-03-15,31,19.3,0.6225806451612903,10.0,23,-41.1141,146.0731,2013
A_ananaeceps,2014-03-15,31,43.5,1.403225806451613,14.3,18,-41.1141,146.0731,2014
A_ananaeceps,2015-03-15,31,55.932999999999964,1.804290322580644,19.73299999999996,11,-41.1141,146.0731,2015
A_ananaeceps,2016-03-15,32,58.7,1.834375,14.6,18,-41.1141,146.0731,2016
A_ananaeceps,2017-03-15,31,27.7,0.8935483870967742,13.9,16,-41.1141,146.0731,2017
A_ananaeceps,2018-03-15,31,68.53299999999996,2.2107419354838695,19.73299999999996,16,-41.1141,146.0731,2018
A_ananaeceps,2019-03-15,31,12.1,0.3903225806451613,2.6,14,-41.1141,146.0731,2019
A_ananaeceps,2020-03-15,32,67.8,2.11875,12.9,16,-41.1141,146.0731,2020
A_ananaeceps,2021-03-15,31,20.3,0.6548387096774194,8.2,14,-41.1141,146.0731,2021
A_ananaeceps,2022-03-15,31,105.8,3.4129032258064513,18.4,8,-41.1141,146.0731,2022
A_ananaeceps,2023-03-15,31,57.5,1.8548387096774193,13.8,11,-41.1141,146.0731,2023
A_ananaeceps,2024-03-15,32,34.2,1.06875,10.5,15,-41.1141,146.0731,2024
A_areolata,2000-09-28,31,362.96799999999996,11.708645161290322,71.56799999999998,10,34.9167,137.2509,2000
A_areolata,2001-09-28,31,183.99999999999997,5.935483870967741,64.1,12,34.9167,137.2509,2001
A_areolata,2002-09-28,31,88.4,2.851612903225807,22.4,11,34.9167,137.2509,2002
A_areolata,2003-09-28,31,231.20000000000002,7.458064516129033,67.9,8,34.9167,137.2509,2003
A_areolata,2004-09-28,31,177.4,5.72258064516129,22.9,7,34.9167,137.2509,2004
A_areolata,2005-09-28,31,163.79999999999998,5.283870967741935,45.3,13,34.9167,137.2509,2005
A_areolata,2006-09-28,31,179.7,5.796774193548386,36.3,9,34.9167,137.2509,2006
A_areolata,2007-09-28,31,147.3,4.751612903225807,33.8,7,34.9167,137.2509,2007
A_areolata,2008-09-28,31,250.06799999999998,8.066709677419354,71.56799999999998,8,34.9167,137.2509,2008
A_areolata,2009-09-28,31,29.599999999999998,0.9548387096774192,20.2,16,34.9167,137.2509,2009
A_areolata,2010-09-28,31,209.1,6.745161290322581,45.8,13,34.9167,137.2509,2010
A_areolata,2011-09-28,31,288.13599999999997,9.294709677419354,71.56799999999998,9,34.9167,137.2509,2011
A_areolata,2012-09-28,31,145.9,4.706451612903226,31.0,7,34.9167,137.2509,2012
A_areolata,2013-09-28,31,216.968,6.998967741935483,71.56799999999998,14,34.9167,137.2509,2013
A_areolata,2014-09-28,31,145.2,4.683870967741935,56.4,13,34.9167,137.2509,2014
A_areolata,2015-09-28,31,430.46799999999996,13.88606451612903,71.56799999999998,8,34.9167,137.2509,2015
A_areolata,2016-09-28,31,396.8,12.8,71.1,6,34.9167,137.2509,2016
A_areolata,2017-09-28,31,152.3,4.912903225806452,26.9,8,34.9167,137.2509,2017
A_areolata,2018-09-28,31,436.46799999999996,14.079612903225804,71.56799999999998,4,34.9167,137.2509,2018
A_areolata,2019-09-28,31,138.6,4.470967741935484,27.8,13,34.9167,137.2509,2019
A_areolata,2020-09-28,31,277.6,8.95483870967742,55.0,4,34.9167,137.2509,2020
A_areolata,2021-09-28,31,341.2,11.006451612903225,47.7,9,34.9167,137.2509,2021
A_areolata,2022-09-28,31,336.6,10.858064516129033,51.8,7,34.9167,137.2509,2022
A_areolata,2023-09-28,31,211.76799999999997,6.831225806451612,71.56799999999998,8,34.9167,137.2509,2023
A_areolata,2024-09-28,31,157.2,5.070967741935483,37.9,6,34.9167,137.2509,2024
A_atkinsoniana,2000-08-25,31,106.8,3.4451612903225803,19.8,9,42.4881,-72.5376,2000
A_atkinsoniana,2001-08-25,31,81.3,2.6225806451612903,28.2,19,42.4881,-72.5376,2001
A_atkinsoniana,2002-08-25,31,56.599999999999994,1.8258064516129031,17.4,15,42.4881,-72.5376,2002
A_atkinsoniana,2003-08-25,31,191.79999999999998,6.187096774193548,29.4,12,42.4881,-72.5376,2003
A_atkinsoniana,2004-08-25,31,188.8,6.090322580645162,38.6,12,42.4881,-72.5376,2004
A_atkinsoniana,2005-08-25,31,52.1,1.6806451612903226,20.2,15,42.4881,-72.5376,2005
A_atkinsoniana,2006-08-25,31,129.8,4.187096774193549,41.1,15,42.4881,-72.5376,2006
A_atkinsoniana,2007-08-25,31,66.6,2.148387096774193,26.7,18,42.4881,-72.5376,2007
A_atkinsoniana,2008-08-25,31,117.7,3.796774193548387,24.5,12,42.4881,-72.5376,2008
A_atkinsoniana,2009-08-25,31,161.226,5.200838709677419,41.126,13,42.4881,-72.5376,2009
A_atkinsoniana,2010-08-25,31,106.2,3.425806451612903,38.4,19,42.4881,-72.5376,2010
A_atkinsoniana,2011-08-25,31,180.626,5.8266451612903225,41.126,11,42.4881,-72.5376,2011
A_atkinsoniana,2012-08-25,31,178.552,5.759741935483871,41.126,8,42.4881,-72.5376,2012
A_atkinsoniana,2013-08-25,31,75.726,2.442774193548387,41.126,22,42.4881,-72.5376,2013
A_atkinsoniana,2014-08-25,31,89.7,2.893548387096774,30.7,18,42.4881,-72.5376,2014
A_atkinsoniana,2015-08-25,31,113.42599999999999,3.6589032258064513,41.126,16,42.4881,-72.5376,2015
A_atkinsoniana,2016-08-25,31,125.0,4.032258064516129,20.9,14,42.4881,-72.5376,2016
A_atkinsoniana,2017-08-25,31,120.92599999999999,3.900838709677419,41.126,12,42.4881,-72.5376,2017
A_atkinsoniana,2018-08-25,31,229.6,7.406451612903226,32.9,10,42.4881,-72.5376,2018
A_atkinsoniana,2019-08-25,31,61.2,1.974193548387097,17.4,14,42.4881,-72.5376,2019
A_atkinsoniana,2020-08-25,31,36.099999999999994,1.1645161290322579,16.4,13,42.4881,-72.5376,2020
A_atkinsoniana,2021-08-25,31,128.026,4.129870967741936,41.126,8,42.4881,-72.5376,2021
A_atkinsoniana,2022-08-25,31,51.9,1.6741935483870967,23.5,17,42.4881,-72.5376,2022
A_atkinsoniana,2023-08-25,31,188.4,6.077419354838709,29.9,6,42.4881,-72.5376,2023
A_atkinsoniana,2024-08-25,31,153.5,4.951612903225806,39.0,12,42.4881,-72.5376,2024
A_augusta,2000-12-11,31,33.4,1.0774193548387097,11.2,24,38.0539,-122.8876,2000
A_augusta,2001-12-11,31,190.982,6.160709677419355,33.081999999999994,12,38.0539,-122.8876,2001
A_augusta,2002-12-11,31,11.899999999999999,0.38387096774193546,6.6,27,38.0539,-122.8876,2002
A_augusta,2003-12-11,31,109.5,3.532258064516129,32.3,18,38.0539,-122.8876,2003
A_augusta,2004-12-11,31,102.282,3.2994193548387094,33.081999999999994,25,38.0539,-122.8876,2004
A_augusta,2005-12-11,31,64.2,2.070967741935484,28.3,23,38.0539,-122.8876,2005
A_augusta,2006-12-11,31,76.0,2.4516129032258065,21.2,19,38.0539,-122.8876,2006
A_augusta,2007-12-11,31,36.7,1.1838709677419357,15.5,23,38.0539,-122.8876,2007
A_augusta,2008-12-11,31,1.9000000000000001,0.061290322580645165,1.8,29,38.0539,-122.8876,2008
A_augusta,2009-12-11,31,23.8,0.767741935483871,8.4,24,38.0539,-122.8876,2009
A_augusta,2010-12-11,31,88.4,2.851612903225807,17.7,17,38.0539,-122.8876,2010
A_augusta,2011-12-11,31,36.8,1.1870967741935483,10.2,23,38.0539,-122.8876,2011
A_augusta,2012-12-11,31,203.46399999999997,6.563354838709676,33.081999999999994,18,38.0539,-122.8876,2012
A_augusta,2013-12-11,31,34.0,1.096774193548387,12.9,25,38.0539,-122.8876,2013
A_augusta,2014-12-11,31,202.664,6.537548387096773,33.081999999999994,11,38.0539,-122.8876,2014
A_augusta,2015-12-11,31,60.199999999999996,1.9419354838709677,13.0,20,38.0539,-122.8876,2015
A_augusta,2016-12-11,31,100.80000000000001,3.2516129032258068,26.3,19,38.0539,-122.8876,2016
A_augusta,2017-12-11,31,53.0,1.7096774193548387,14.9,19,38.0539,-122.8876,2017
A_augusta,2018-12-11,31,109.39999999999999,3.529032258064516,25.1,20,38.0539,-122.8876,2018
A_augusta,2019-12-11,31,188.7,6.087096774193548,32.9,13,38.0539,-122.8876,2019
A_augusta,2020-12-11,31,41.3,1.332258064516129,19.1,26,38.0539,-122.8876,2020
A_augusta,2021-12-11,31,6.300000000000001,0.20322580645161292,2.7,25,38.0539,-122.8876,2021
A_augusta,2022-12-11,31,88.7,2.861290322580645,21.3,22,38.0539,-122.8876,2022
A_augusta,2023-12-11,31,77.60000000000001,2.503225806451613,18.5,18,38.0539,-122.8876,2023
A_augusta,2024-12-11,31,130.864,4.22141935483871,33.081999999999994,18,38.0539,-122.8876,2024
A_aureofloccosa,2000-08-15,31,148.0,4.774193548387097,12.2,1,2.1701,21.4872,2000
A_aureofloccosa,2001-08-15,31,130.6,4.212903225806452,11.0,1,2.1701,21.4872,2001
A_aureofloccosa,2002-08-15,31,132.5,4.274193548387097,11.4,1,2.1701,21.4872,2002
A_aureofloccosa,2003-08-15,31,111.8,3.606451612903226,14.9,1,2.1701,21.4872,2003
A_aureofloccosa,2004-08-15,31,153.5,4.951612903225806,21.3,1,2.1701,21.4872,2004
A_aureofloccosa,2005-08-15,31,161.046,5.195032258064516,24.44599999999998,5,2.1701,21.4872,2005
A_aureofloccosa,2006-08-15,31,144.3,4.65483870967742,12.6,1,2.1701,21.4872,2006
A_aureofloccosa,2007-08-15,31,147.3,4.751612903225807,16.4,1,2.1701,21.4872,2007
A_aureofloccosa,2008-08-15,31,149.5,4.82258064516129,13.1,2,2.1701,21.4872,2008
A_aureofloccosa,2009-08-15,31,120.7,3.893548387096774,20.4,1,2.1701,21.4872,2009
A_aureofloccosa,2010-08-15,31,108.4,3.4967741935483874,15.3,1,2.1701,21.4872,2010
A_aureofloccosa,2011-08-15,31,114.5,3.693548387096774,15.7,3,2.1701,21.4872,2011
A_aureofloccosa,2012-08-15,31,106.2,3.425806451612903,15.9,1,2.1701,21.4872,2012
A_aureofloccosa,2013-08-15,31,136.4,4.4,17.6,2,2.1701,21.4872,2013
A_aureofloccosa,2014-08-15,31,147.4,4.754838709677419,22.1,3,2.1701,21.4872,2014
A_aureofloccosa,2015-08-15,31,106.3,3.429032258064516,15.2,2,2.1701,21.4872,2015
A_aureofloccosa,2016-08-15,31,129.24599999999998,4.169225806451612,24.44599999999998,3,2.1701,21.4872,2016
A_aureofloccosa,2017-08-15,31,139.84599999999998,4.51116129032258,24.44599999999998,1,2.1701,21.4872,2017
A_aureofloccosa,2018-08-15,31,136.5,4.403225806451613,16.9,4,2.1701,21.4872,2018
A_aureofloccosa,2019-08-15,31,191.34599999999998,6.172451612903225,24.44599999999998,4,2.1701,21.4872,2019
A_aureofloccosa,2020-08-15,31,156.6,5.051612903225807,19.3,3,2.1701,21.4872,2020
A_aureofloccosa,2021-08-15,31,135.546,4.372451612903226,24.44599999999998,2,2.1701,21.4872,2021
A_aureofloccosa,2022-08-15,31,179.546,5.791806451612903,24.44599999999998,5,2.1701,21.4872,2022
A_aureofloccosa,2023-08-15,31,164.49199999999996,5.306193548387095,24.44599999999998,3,2.1701,21.4872,2023
A_aureofloccosa,2024-08-15,31,139.6,4.503225806451613,15.8,2,2.1701,21.4872,2024
A_austroviridis,2000-06-07,31,41.2,1.3290322580645162,16.3,16,-34.85,118.5,2000
